id,condition,cost,sensitivity,block,trial,pd,event_type,stimulus,DS output,user classification,score,time
225,3,High,Low,4,19,0,N,7.1,N,S,51.0,7.314439693777031
225,3,High,Low,4,20,0,N,4.5,N,N,54.0,8.516401551486295
225,3,High,Low,5,1,0,S,7.0,S,S,33.0,10.231125908124422
225,3,High,Low,5,2,0,S,5.7,N,N,27.0,12.914485638561455
225,3,High,Low,5,3,0,N,4.7,N,N,30.0,5.81386676869116
225,3,High,Low,5,4,0,N,6.9,N,S,27.0,20.405333911540687
225,3,High,Low,5,5,0,N,5.8,N,N,30.0,19.784119131811423
225,3,High,Low,5,6,0,N,5.1,N,N,33.0,12.986712909834653
225,3,High,Low,5,7,0,N,4.3,N,N,36.0,11.739362437066436
225,3,High,Low,5,8,0,N,5.4,N,N,39.0,5.168781249932235
225,3,High,Low,5,9,0,N,3.7,N,N,42.0,20.449410136193087
225,3,High,Low,5,10,0,S,4.9,S,N,36.0,10.460352640589742
225,3,High,Low,5,11,0,N,2.9,N,N,39.0,9.180361680394837
225,3,High,Low,5,12,0,N,5.5,S,N,42.0,18.335500184785243
225,3,High,Low,5,13,0,N,5.4,N,N,45.0,4.632314870636389
225,3,High,Low,5,14,0,S,7.0,S,S,48.0,15.650306754317302
225,3,High,Low,5,15,0,S,7.2,N,S,51.0,10.616754199845024
225,3,High,Low,5,16,0,N,4.0,N,N,54.0,9.99739293817918
225,3,High,Low,5,17,0,S,6.4,S,S,57.0,14.47406608288009
225,3,High,Low,5,18,0,S,6.8,S,S,60.0,14.541824161010787
225,3,High,Low,5,19,0,N,4.0,N,N,63.0,13.775595082872803
225,3,High,Low,5,20,0,N,6.0,S,S,60.0,12.362863747155675
230,3,High,Low,3,1,1,N,5.8,S,S,13.0,15.27855541378664
230,3,High,Low,3,2,1,N,4.0,S,N,16.0,10.716461390555239
230,3,High,Low,3,3,1,S,6.4,N,S,19.0,5.251011955640658
230,3,High,Low,3,4,1,S,5.0,S,N,13.0,2.748898503742959
230,3,High,Low,3,5,1,N,6.4,N,S,10.0,7.451326272315156
230,3,High,Low,3,6,1,N,4.2,N,N,13.0,7.2282575319838624
230,3,High,Low,3,7,1,N,2.1,N,N,16.0,9.806841493711312
230,3,High,Low,3,8,1,S,7.0,S,S,19.0,11.38410647172644
230,3,High,Low,3,9,1,N,5.1,N,N,22.0,14.617501981191012
230,3,High,Low,3,10,1,N,5.5,S,S,19.0,6.134786664199188
230,3,High,Low,3,11,1,S,7.0,S,N,13.0,3.4118342971054414
230,3,High,Low,3,12,1,N,4.9,N,N,16.0,6.352456884349421
230,3,High,Low,3,13,1,N,5.9,N,N,19.0,4.3272616078701915
230,3,High,Low,3,14,1,S,6.5,S,S,22.0,5.380179800411867
230,3,High,Low,3,15,1,S,6.6,S,S,25.0,6.7265776379016655
230,3,High,Low,3,16,1,N,4.4,N,N,28.0,16.82896221097357
230,3,High,Low,3,17,1,N,5.6,N,N,31.0,8.881632320791795
230,3,High,Low,3,18,1,S,7.1,S,S,34.0,9.119834524972674
230,3,High,Low,3,19,1,N,4.9,S,N,37.0,6.497919958213975
230,3,High,Low,3,20,1,N,5.9,N,N,40.0,8.953303344953138
230,3,High,Low,4,1,0,N,5.9,N,N,33.0,9.237552951852098
230,3,High,Low,4,2,0,N,5.3,N,S,30.0,17.53401630445322
230,3,High,Low,4,3,0,N,5.6,N,S,27.0,5.141971518802066
230,3,High,Low,4,4,0,S,5.7,S,N,21.0,12.272844029020206
230,3,High,Low,4,5,0,N,4.4,N,S,18.0,13.499147706633954
230,3,High,Low,4,6,0,S,7.1,N,N,12.0,10.522365679996394
230,3,High,Low,4,7,0,N,6.1,N,S,9.0,7.655534411101276
230,3,High,Low,4,8,0,N,3.7,S,N,12.0,13.161006639614161
230,3,High,Low,4,9,0,S,5.8,S,N,6.0,12.717445332886971
230,3,High,Low,4,10,0,N,5.1,N,N,9.0,12.722654148978735
230,3,High,Low,4,11,0,N,4.6,N,N,12.0,11.392755925565233
230,3,High,Low,4,12,0,N,3.9,N,N,15.0,18.682094983966596
230,3,High,Low,4,13,0,S,7.6,N,S,18.0,14.659248480351796
230,3,High,Low,4,14,0,S,7.0,S,S,21.0,20.544292761711503
230,3,High,Low,4,15,0,N,5.3,S,N,24.0,19.39780880717738
230,3,High,Low,4,16,0,S,6.4,S,S,27.0,8.067080974519
230,3,High,Low,4,17,0,N,4.7,N,N,30.0,10.990977852814698
230,3,High,Low,4,18,0,S,6.2,S,S,33.0,8.673290756768155
230,3,High,Low,4,19,0,N,7.1,N,S,30.0,11.709793767359645
230,3,High,Low,4,20,0,N,4.5,N,N,33.0,14.766436371845732
230,3,High,Low,5,1,0,S,7.0,S,S,33.0,6.806077834576858
230,3,High,Low,5,2,0,S,5.7,N,N,27.0,7.949612245033524
230,3,High,Low,5,3,0,N,4.7,N,N,30.0,13.084248075224709
230,3,High,Low,5,4,0,N,6.9,N,S,27.0,5.408211978923728
230,3,High,Low,5,5,0,N,5.8,N,S,24.0,16.52049811121482
230,3,High,Low,5,6,0,N,5.1,N,N,27.0,7.0435272798236745
230,3,High,Low,5,7,0,N,4.3,N,N,30.0,15.49534226802883
230,3,High,Low,5,8,0,N,5.4,N,N,33.0,7.723767970832784
230,3,High,Low,5,9,0,N,3.7,N,N,36.0,10.612812169515905
230,3,High,Low,5,10,0,S,4.9,S,N,30.0,7.726281553630843
230,3,High,Low,5,11,0,N,2.9,N,N,33.0,10.4265232476008
230,3,High,Low,5,12,0,N,5.5,S,S,30.0,11.26762365381252
230,3,High,Low,5,13,0,N,5.4,N,N,33.0,19.269561228921646
230,3,High,Low,5,14,0,S,7.0,S,S,36.0,14.00017624480051
230,3,High,Low,5,15,0,S,7.2,N,S,39.0,8.632026484753634
230,3,High,Low,5,16,0,N,4.0,N,N,42.0,8.303707414523949
230,3,High,Low,5,17,0,S,6.4,S,S,45.0,14.967218879901516
230,3,High,Low,5,18,0,S,6.8,S,S,48.0,8.362221118734766
230,3,High,Low,5,19,0,N,4.0,N,N,51.0,10.20542615915664
230,3,High,Low,5,20,0,N,6.0,S,S,48.0,12.740837744311136
231,3,High,Low,3,1,0,N,5.8,S,N,33.0,19.088469380597154
231,3,High,Low,3,2,0,N,4.0,S,N,36.0,15.91956827969452
231,3,High,Low,3,3,0,S,6.4,N,S,39.0,5.304559131776934
231,3,High,Low,3,4,0,S,5.0,S,N,33.0,10.907900971749234
231,3,High,Low,3,5,0,N,6.4,N,S,30.0,13.686789045817788
231,3,High,Low,3,6,0,N,4.2,N,N,33.0,12.97677009835911
231,3,High,Low,3,7,0,N,2.1,N,N,36.0,11.543346357684856
231,3,High,Low,3,8,0,S,7.0,S,S,39.0,18.23055509880542
231,3,High,Low,3,9,0,N,5.1,N,N,42.0,7.474175726985602
231,3,High,Low,3,10,0,N,5.5,S,N,45.0,8.180369598331284
231,3,High,Low,3,11,0,S,7.0,S,S,48.0,13.544290177717244
231,3,High,Low,3,12,0,N,4.9,N,N,51.0,11.434551985456327
231,3,High,Low,3,13,0,N,5.9,N,N,54.0,7.922994692952755
231,3,High,Low,3,14,0,S,6.5,S,S,57.0,7.967998331836711
231,3,High,Low,3,15,0,S,6.6,S,S,60.0,6.20966917165134
231,3,High,Low,3,16,0,N,4.4,N,N,63.0,8.356545490772644
231,3,High,Low,3,17,0,N,5.6,N,N,66.0,8.556492263364877
231,3,High,Low,3,18,0,S,7.1,S,S,69.0,4.600294587045267
231,3,High,Low,3,19,0,N,4.9,S,N,72.0,12.618684401387394
231,3,High,Low,3,20,0,N,5.9,N,N,75.0,16.507490375535163
231,3,High,Low,4,1,0,N,5.9,N,N,33.0,10.615698885743507
231,3,High,Low,4,2,0,N,5.3,N,N,36.0,8.469337101287174
231,3,High,Low,4,3,0,N,5.6,N,N,39.0,12.722516084841178
231,3,High,Low,4,4,0,S,5.7,S,N,33.0,7.697359706413334
231,3,High,Low,4,5,0,N,4.4,N,N,36.0,21.49380107382821
231,3,High,Low,4,6,0,S,7.1,N,S,39.0,11.110848542604561
231,3,High,Low,4,7,0,N,6.1,N,S,36.0,15.081508185604278
231,3,High,Low,4,8,0,N,3.7,S,N,39.0,8.938603608037559
231,3,High,Low,4,9,0,S,5.8,S,N,33.0,14.772233287927072
231,3,High,Low,4,10,0,N,5.1,N,N,36.0,14.996992264930203
231,3,High,Low,4,11,0,N,4.6,N,N,39.0,17.790121262084984
231,3,High,Low,4,12,0,N,3.9,N,N,42.0,16.000730554664642
231,3,High,Low,4,13,0,S,7.6,N,S,45.0,6.727454092013412
231,3,High,Low,4,14,0,S,7.0,S,S,48.0,12.64643491908426
231,3,High,Low,4,15,0,N,5.3,S,N,51.0,7.3460589524101465
231,3,High,Low,4,16,0,S,6.4,S,S,54.0,9.994768688863063
231,3,High,Low,4,17,0,N,4.7,N,N,57.0,6.355862528208206
231,3,High,Low,4,18,0,S,6.2,S,N,51.0,4.534600528825443
231,3,High,Low,4,19,0,N,7.1,N,S,48.0,7.524824255015962
231,3,High,Low,4,20,0,N,4.5,N,N,51.0,8.821780357543028
231,3,High,Low,5,1,0,S,7.0,S,S,33.0,4.670237712594394
231,3,High,Low,5,2,0,S,5.7,N,N,27.0,13.742815195340082
231,3,High,Low,5,3,0,N,4.7,N,N,30.0,4.9693517336970725
231,3,High,Low,5,4,0,N,6.9,N,S,27.0,15.563241529506525
231,3,High,Low,5,5,0,N,5.8,N,N,30.0,9.942327900726735
231,3,High,Low,5,6,0,N,5.1,N,N,33.0,18.332031079024212
231,3,High,Low,5,7,0,N,4.3,N,N,36.0,12.452550591310002
231,3,High,Low,5,8,0,N,5.4,N,N,39.0,9.874093474999187
231,3,High,Low,5,9,0,N,3.7,N,N,42.0,10.7754496221478
231,3,High,Low,5,10,0,S,4.9,S,N,36.0,17.987384764076598
231,3,High,Low,5,11,0,N,2.9,N,N,39.0,13.929719190658313
231,3,High,Low,5,12,0,N,5.5,S,N,42.0,8.642922853521602
231,3,High,Low,5,13,0,N,5.4,N,N,45.0,7.194900949731567
231,3,High,Low,5,14,0,S,7.0,S,S,48.0,14.050452762722696
231,3,High,Low,5,15,0,S,7.2,N,S,51.0,9.994669394955878
231,3,High,Low,5,16,0,N,4.0,N,N,54.0,5.60490238536077
231,3,High,Low,5,17,0,S,6.4,S,S,57.0,6.800418392797782
231,3,High,Low,5,18,0,S,6.8,S,S,60.0,6.306154200521768
231,3,High,Low,5,19,0,N,4.0,N,N,63.0,8.110744865150341
231,3,High,Low,5,20,0,N,6.0,S,S,60.0,9.198566097392739
232,3,High,Low,3,1,0,N,5.8,S,S,27.0,14.225752195903741
232,3,High,Low,3,2,0,N,4.0,S,N,30.0,9.795164916099212
232,3,High,Low,3,3,0,S,6.4,N,S,33.0,11.573622085328907
232,3,High,Low,3,4,0,S,5.0,S,N,27.0,15.850457785337213
232,3,High,Low,3,5,0,N,6.4,N,S,24.0,7.312896562861528
232,3,High,Low,3,6,0,N,4.2,N,N,27.0,9.013559818385279
232,3,High,Low,3,7,0,N,2.1,N,N,30.0,15.690368761908754
232,3,High,Low,3,8,0,S,7.0,S,S,33.0,6.678922314559947
232,3,High,Low,3,9,0,N,5.1,N,N,36.0,11.421827428708115
232,3,High,Low,3,10,0,N,5.5,S,N,39.0,8.613580968428273
232,3,High,Low,3,11,0,S,7.0,S,S,42.0,10.579177163099283
232,3,High,Low,3,12,0,N,4.9,N,N,45.0,20.26550696775606
232,3,High,Low,3,13,0,N,5.9,N,N,48.0,11.342566663964812
232,3,High,Low,3,14,0,S,6.5,S,N,42.0,10.659591209253074
232,3,High,Low,3,15,0,S,6.6,S,S,45.0,11.239072835140478
232,3,High,Low,3,16,0,N,4.4,N,N,48.0,7.929232800888005
232,3,High,Low,3,17,0,N,5.6,N,N,51.0,15.21838269949927
232,3,High,Low,3,18,0,S,7.1,S,S,54.0,12.279118337073944
232,3,High,Low,3,19,0,N,4.9,S,N,57.0,13.170429926024944
232,3,High,Low,3,20,0,N,5.9,N,N,60.0,8.339327719361405
232,3,High,Low,4,1,0,N,5.9,N,N,33.0,13.483306768384466
232,3,High,Low,4,2,0,N,5.3,N,N,36.0,8.598477781623092
232,3,High,Low,4,3,0,N,5.6,N,N,39.0,20.614089647499085
232,3,High,Low,4,4,0,S,5.7,S,N,33.0,11.515409466078452
232,3,High,Low,4,5,0,N,4.4,N,N,36.0,13.474500190437851
232,3,High,Low,4,6,0,S,7.1,N,S,39.0,8.279484168095363
232,3,High,Low,4,7,0,N,6.1,N,N,42.0,12.747753927187492
232,3,High,Low,4,8,0,N,3.7,S,N,45.0,9.619261599747885
232,3,High,Low,4,9,0,S,5.8,S,N,39.0,17.157087950736894
232,3,High,Low,4,10,0,N,5.1,N,N,42.0,13.904378861391017
232,3,High,Low,4,11,0,N,4.6,N,N,45.0,7.5447137356316825
232,3,High,Low,4,12,0,N,3.9,N,N,48.0,7.988717421683192
232,3,High,Low,4,13,0,S,7.6,N,S,51.0,4.29747377176886
232,3,High,Low,4,14,0,S,7.0,S,S,54.0,5.245011994304029
232,3,High,Low,4,15,0,N,5.3,S,N,57.0,12.813721439755165
232,3,High,Low,4,16,0,S,6.4,S,S,60.0,12.112332507191127
232,3,High,Low,4,17,0,N,4.7,N,N,63.0,18.39036706426417
232,3,High,Low,4,18,0,S,6.2,S,S,66.0,18.31361564643996
232,3,High,Low,4,19,0,N,7.1,N,S,63.0,16.552720213138123
232,3,High,Low,4,20,0,N,4.5,N,N,66.0,4.498686627098063
232,3,High,Low,5,1,0,S,7.0,S,N,24.0,11.563438153587022
232,3,High,Low,5,2,0,S,5.7,N,S,27.0,6.679051513492541
232,3,High,Low,5,3,0,N,4.7,N,N,30.0,9.97984363129363
232,3,High,Low,5,4,0,N,6.9,N,S,27.0,8.85204200533186
232,3,High,Low,5,5,0,N,5.8,N,N,30.0,11.476004959532094
232,3,High,Low,5,6,0,N,5.1,N,N,33.0,14.807108136948216
232,3,High,Low,5,7,0,N,4.3,N,N,36.0,8.810968830245374
232,3,High,Low,5,8,0,N,5.4,N,N,39.0,15.415371630074496
232,3,High,Low,5,9,0,N,3.7,N,N,42.0,4.186707892467085
232,3,High,Low,5,10,0,S,4.9,S,N,36.0,12.844649579605564
232,3,High,Low,5,11,0,N,2.9,N,N,39.0,12.685662931904236
232,3,High,Low,5,12,0,N,5.5,S,N,42.0,16.18555530660165
232,3,High,Low,5,13,0,N,5.4,N,N,45.0,15.385526263882817
232,3,High,Low,5,14,0,S,7.0,S,S,48.0,14.507139610777436
232,3,High,Low,5,15,0,S,7.2,N,S,51.0,10.982747332939496
232,3,High,Low,5,16,0,N,4.0,N,N,54.0,16.472604838770728
232,3,High,Low,5,17,0,S,6.4,S,N,48.0,20.400798909316826
232,3,High,Low,5,18,0,S,6.8,S,N,42.0,15.658066229881708
232,3,High,Low,5,19,0,N,4.0,N,N,45.0,18.85676758897258
232,3,High,Low,5,20,0,N,6.0,S,N,48.0,12.02151773739882
233,3,High,Low,3,1,0,N,5.8,S,S,27.0,5.804348807455565
233,3,High,Low,3,2,0,N,4.0,S,N,30.0,11.79150382065791
233,3,High,Low,3,3,0,S,6.4,N,S,33.0,6.721654881745754
233,3,High,Low,3,4,0,S,5.0,S,N,27.0,8.31609667513623
233,3,High,Low,3,5,0,N,6.4,N,S,24.0,6.916818339591406
233,3,High,Low,3,6,0,N,4.2,N,N,27.0,6.909365587893512
233,3,High,Low,3,7,0,N,2.1,N,N,30.0,9.846749055538016
233,3,High,Low,3,8,0,S,7.0,S,S,33.0,9.3882641395295
233,3,High,Low,3,9,0,N,5.1,N,N,36.0,6.6419152409867515
233,3,High,Low,3,10,0,N,5.5,S,S,33.0,13.892830366995081
233,3,High,Low,3,11,0,S,7.0,S,S,36.0,15.331978946105862
233,3,High,Low,3,12,0,N,4.9,N,N,39.0,8.694462021810699
233,3,High,Low,3,13,0,N,5.9,N,S,36.0,8.895989955583033
233,3,High,Low,3,14,0,S,6.5,S,S,39.0,7.69537147611457
233,3,High,Low,3,15,0,S,6.6,S,S,42.0,18.53121806500804
233,3,High,Low,3,16,0,N,4.4,N,N,45.0,5.320168356580926
233,3,High,Low,3,17,0,N,5.6,N,S,42.0,14.233881459224301
233,3,High,Low,3,18,0,S,7.1,S,S,45.0,5.972685949262038
233,3,High,Low,3,19,0,N,4.9,S,N,48.0,15.758095135948306
233,3,High,Low,3,20,0,N,5.9,N,S,45.0,10.576944227059727
233,3,High,Low,4,1,0,N,5.9,N,S,27.0,5.45677920334122
233,3,High,Low,4,2,0,N,5.3,N,N,30.0,5.708697022837847
233,3,High,Low,4,3,0,N,5.6,N,N,33.0,10.798147313721232
233,3,High,Low,4,4,0,S,5.7,S,N,27.0,9.581459459700127
233,3,High,Low,4,5,0,N,4.4,N,N,30.0,10.23257262203179
233,3,High,Low,4,6,0,S,7.1,N,S,33.0,4.30640870007021
233,3,High,Low,4,7,0,N,6.1,N,S,30.0,6.744786993031397
233,3,High,Low,4,8,0,N,3.7,S,N,33.0,16.112468996166484
233,3,High,Low,4,9,0,S,5.8,S,N,27.0,10.874372950299543
233,3,High,Low,4,10,0,N,5.1,N,N,30.0,11.273903487802658
233,3,High,Low,4,11,0,N,4.6,N,N,33.0,5.433799708973357
233,3,High,Low,4,12,0,N,3.9,N,N,36.0,19.679102182200655
233,3,High,Low,4,13,0,S,7.6,N,S,39.0,16.06010799988007
233,3,High,Low,4,14,0,S,7.0,S,S,42.0,11.700919094475864
233,3,High,Low,4,15,0,N,5.3,S,N,45.0,23.845658176008104
233,3,High,Low,4,16,0,S,6.4,S,S,48.0,8.831963643329798
233,3,High,Low,4,17,0,N,4.7,N,N,51.0,11.039812679367811
233,3,High,Low,4,18,0,S,6.2,S,S,54.0,11.490461370973724
233,3,High,Low,4,19,0,N,7.1,N,S,51.0,12.301545974552958
233,3,High,Low,4,20,0,N,4.5,N,N,54.0,18.69219836416248
233,3,High,Low,5,1,0,S,7.0,S,S,33.0,17.09737126215822
233,3,High,Low,5,2,0,S,5.7,N,N,27.0,8.061203935872552
233,3,High,Low,5,3,0,N,4.7,N,N,30.0,19.697252730409456
233,3,High,Low,5,4,0,N,6.9,N,S,27.0,9.138794157568285
233,3,High,Low,5,5,0,N,5.8,N,N,30.0,16.01104163265593
233,3,High,Low,5,6,0,N,5.1,N,N,33.0,20.38056466565689
233,3,High,Low,5,7,0,N,4.3,N,N,36.0,4.383393976839712
233,3,High,Low,5,8,0,N,5.4,N,N,39.0,10.24317355364212
233,3,High,Low,5,9,0,N,3.7,N,N,42.0,16.429634939780833
233,3,High,Low,5,10,0,S,4.9,S,N,36.0,12.361071018803958
233,3,High,Low,5,11,0,N,2.9,N,N,39.0,7.508287975310569
233,3,High,Low,5,12,0,N,5.5,S,S,36.0,12.586376768672434
233,3,High,Low,5,13,0,N,5.4,N,N,39.0,11.4694687661792
233,3,High,Low,5,14,0,S,7.0,S,S,42.0,7.9743493482820895
233,3,High,Low,5,15,0,S,7.2,N,S,45.0,5.757682351557998
233,3,High,Low,5,16,0,N,4.0,N,N,48.0,7.594734163895579
233,3,High,Low,5,17,0,S,6.4,S,S,51.0,11.871985867529647
233,3,High,Low,5,18,0,S,6.8,S,S,54.0,22.154023450419523
233,3,High,Low,5,19,0,N,4.0,N,N,57.0,17.40480722272384
233,3,High,Low,5,20,0,N,6.0,S,N,60.0,8.32216486505179
234,3,High,Low,3,1,0,N,5.8,S,N,33.0,10.842178972235594
234,3,High,Low,3,2,0,N,4.0,S,N,36.0,13.72135535412664
234,3,High,Low,3,3,0,S,6.4,N,S,39.0,7.2624156578833485
234,3,High,Low,3,4,0,S,5.0,S,N,33.0,15.276456058868288
234,3,High,Low,3,5,0,N,6.4,N,S,30.0,11.936734814343534
234,3,High,Low,3,6,0,N,4.2,N,N,33.0,13.886285533158771
234,3,High,Low,3,7,0,N,2.1,N,N,36.0,16.96696369554919
234,3,High,Low,3,8,0,S,7.0,S,S,39.0,4.548436557088826
234,3,High,Low,3,9,0,N,5.1,N,N,42.0,15.087956469310047
234,3,High,Low,3,10,0,N,5.5,S,N,45.0,8.753622656021708
234,3,High,Low,3,11,0,S,7.0,S,S,48.0,10.265306649557452
234,3,High,Low,3,12,0,N,4.9,N,N,51.0,15.090991661712424
234,3,High,Low,3,13,0,N,5.9,N,N,54.0,7.438056113195695
234,3,High,Low,3,14,0,S,6.5,S,S,57.0,12.170938889604487
234,3,High,Low,3,15,0,S,6.6,S,S,60.0,12.826750944057249
234,3,High,Low,3,16,0,N,4.4,N,N,63.0,10.685557687227371
234,3,High,Low,3,17,0,N,5.6,N,N,66.0,17.20675515347401
234,3,High,Low,3,18,0,S,7.1,S,S,69.0,14.132586727333491
234,3,High,Low,3,19,0,N,4.9,S,N,72.0,12.44958633737933
234,3,High,Low,3,20,0,N,5.9,N,N,75.0,8.698779306982686
234,3,High,Low,4,1,0,N,5.9,N,N,33.0,4.22251326671865
234,3,High,Low,4,2,0,N,5.3,N,N,36.0,12.032445391970406
234,3,High,Low,4,3,0,N,5.6,N,N,39.0,11.911981389454219
234,3,High,Low,4,4,0,S,5.7,S,N,33.0,14.579357318738715
234,3,High,Low,4,5,0,N,4.4,N,N,36.0,11.708011795468078
234,3,High,Low,4,6,0,S,7.1,N,S,39.0,7.685741490418466
234,3,High,Low,4,7,0,N,6.1,N,S,36.0,13.934941575336195
234,3,High,Low,4,8,0,N,3.7,S,N,39.0,7.600501138383734
234,3,High,Low,4,9,0,S,5.8,S,N,33.0,9.542124269393288
234,3,High,Low,4,10,0,N,5.1,N,N,36.0,7.9300965586248005
234,3,High,Low,4,11,0,N,4.6,N,N,39.0,14.125294731089664
234,3,High,Low,4,12,0,N,3.9,N,N,42.0,11.13972071680628
234,3,High,Low,4,13,0,S,7.6,N,S,45.0,13.349671575260356
234,3,High,Low,4,14,0,S,7.0,S,S,48.0,14.921373036160269
234,3,High,Low,4,15,0,N,5.3,S,N,51.0,5.958066645688972
234,3,High,Low,4,16,0,S,6.4,S,S,54.0,18.023066362533022
234,3,High,Low,4,17,0,N,4.7,N,N,57.0,12.422487877897888
234,3,High,Low,4,18,0,S,6.2,S,S,60.0,9.548631311478744
234,3,High,Low,4,19,0,N,7.1,N,S,57.0,13.586234866787246
234,3,High,Low,4,20,0,N,4.5,N,N,60.0,11.475003443366159
234,3,High,Low,5,1,0,S,7.0,S,S,33.0,9.053273473212803
234,3,High,Low,5,2,0,S,5.7,N,S,36.0,5.780947554146433
234,3,High,Low,5,3,0,N,4.7,N,N,39.0,17.94856513686876
234,3,High,Low,5,4,0,N,6.9,N,S,36.0,12.352018668420659
234,3,High,Low,5,5,0,N,5.8,N,S,33.0,14.638759935177937
234,3,High,Low,5,6,0,N,5.1,N,N,36.0,11.90260016571113
234,3,High,Low,5,7,0,N,4.3,N,N,39.0,13.198647283692667
234,3,High,Low,5,8,0,N,5.4,N,N,42.0,8.97705240677816
234,3,High,Low,5,9,0,N,3.7,N,N,45.0,14.473291309545214
234,3,High,Low,5,10,0,S,4.9,S,N,39.0,10.475227916966263
234,3,High,Low,5,11,0,N,2.9,N,N,42.0,6.993461383661312
234,3,High,Low,5,12,0,N,5.5,S,S,39.0,9.1176946712535
234,3,High,Low,5,13,0,N,5.4,N,N,42.0,12.836310097677563
234,3,High,Low,5,14,0,S,7.0,S,S,45.0,4.930862347757729
234,3,High,Low,5,15,0,S,7.2,N,S,48.0,16.307850295426974
234,3,High,Low,5,16,0,N,4.0,N,N,51.0,4.828329345613747
234,3,High,Low,5,17,0,S,6.4,S,S,54.0,13.488828853845902
234,3,High,Low,5,18,0,S,6.8,S,S,57.0,9.75272622817264
234,3,High,Low,5,19,0,N,4.0,N,N,60.0,4.8115459390496245
234,3,High,Low,5,20,0,N,6.0,S,S,57.0,19.067180997655527
246,2,High,High,3,1,0,N,3.7,N,S,27.0,14.757244814236678
246,2,High,High,3,2,0,S,5.5,S,N,21.0,13.174783297433573
246,2,High,High,3,3,0,S,5.3,S,S,24.0,9.0468494563992
246,2,High,High,3,4,0,S,5.0,S,S,27.0,6.388820840799773
246,2,High,High,3,5,0,N,4.6,S,S,24.0,11.689874778851618
246,2,High,High,3,6,0,S,6.5,S,S,27.0,11.218609031064528
246,2,High,High,3,7,0,N,3.5,N,N,30.0,6.117255930411472
246,2,High,High,3,8,0,S,6.9,N,S,33.0,10.037916567035321
246,2,High,High,3,9,0,N,5.5,N,S,30.0,13.055461712976145
246,2,High,High,3,10,0,N,3.9,N,N,33.0,6.403189896398292
246,2,High,High,3,11,0,N,5.4,N,S,30.0,8.066885628129512
246,2,High,High,3,12,0,N,5.8,N,S,27.0,10.555937475652263
246,2,High,High,3,13,0,N,4.5,N,N,30.0,6.410465715406599
246,2,High,High,3,14,0,N,4.3,N,N,33.0,11.946046004287544
246,2,High,High,3,15,0,S,7.6,S,S,36.0,8.324096769730572
246,2,High,High,3,16,0,N,5.1,N,N,39.0,12.045219457945901
246,2,High,High,3,17,0,S,5.3,S,N,33.0,14.942853749355468
246,2,High,High,3,18,0,N,4.1,N,N,36.0,4.31843891203462
246,2,High,High,3,19,0,N,4.3,N,N,39.0,12.600702349630927
246,2,High,High,3,20,0,N,4.7,N,N,42.0,15.872499690715433
246,2,High,High,4,1,1,N,4.8,N,N,19.0,17.969484753656502
246,2,High,High,4,2,1,N,5.0,N,S,16.0,11.080316825232906
246,2,High,High,4,3,1,N,4.9,N,N,19.0,4.335469980429108
246,2,High,High,4,4,1,S,7.5,S,S,22.0,9.300791781672787
246,2,High,High,4,5,1,S,7.1,S,S,25.0,5.747807354320408
246,2,High,High,4,6,1,S,6.5,S,S,28.0,8.077301332766217
246,2,High,High,4,7,1,N,4.7,N,N,31.0,10.6464461751304
246,2,High,High,4,8,1,N,7.2,N,S,28.0,5.696893176073356
246,2,High,High,4,9,1,S,5.6,N,N,22.0,4.709390469516818
246,2,High,High,4,10,1,N,5.6,N,S,19.0,13.771050217343753
246,2,High,High,4,11,1,S,5.5,S,S,22.0,1.3366779793577939
246,2,High,High,4,12,1,N,3.7,N,N,25.0,7.390979454860123
246,2,High,High,4,13,1,S,6.5,S,S,28.0,0.9602283815876169
246,2,High,High,4,14,1,N,5.4,N,N,31.0,1.662544779352677
246,2,High,High,4,15,1,N,4.3,N,N,34.0,13.949299559707434
246,2,High,High,4,16,1,S,5.9,S,S,37.0,1.0152295408156036
246,2,High,High,4,17,1,N,5.0,S,S,34.0,3.390063343648931
246,2,High,High,4,18,1,N,5.4,N,N,37.0,1.1687885150982038
246,2,High,High,4,19,1,N,3.2,N,N,40.0,1.6404874812189463
246,2,High,High,4,20,1,N,3.9,N,N,43.0,9.550228337666887
246,2,High,High,5,1,1,N,4.2,N,N,19.0,1.1867904267898508
246,2,High,High,5,2,1,N,4.9,N,N,22.0,1.273601702559254
246,2,High,High,5,3,1,S,6.4,S,S,25.0,8.991271432900586
246,2,High,High,5,4,1,S,5.3,S,S,28.0,24.381736861513932
246,2,High,High,5,5,1,N,6.0,N,N,31.0,1.177650797714125
246,2,High,High,5,6,1,S,6.0,N,N,25.0,10.004930532320838
246,2,High,High,5,7,1,S,7.1,S,S,28.0,1.759545170787305
246,2,High,High,5,8,1,S,5.0,S,N,22.0,1.3659278029851354
246,2,High,High,5,9,1,N,5.0,N,N,25.0,7.608653130618801
246,2,High,High,5,10,1,N,4.8,N,N,28.0,6.150867969886478
246,2,High,High,5,11,1,S,5.3,S,S,31.0,3.4100269922475808
246,2,High,High,5,12,1,N,4.8,N,N,34.0,8.057395718011652
246,2,High,High,5,13,1,N,3.8,N,N,37.0,10.171767915366315
246,2,High,High,5,14,1,N,4.5,N,N,40.0,1.026724120959835
246,2,High,High,5,15,1,N,3.8,N,N,43.0,1.6238243697991388
246,2,High,High,5,16,1,S,6.9,S,S,46.0,1.852039496322005
